"start_row.id","ziel_row.id","n_Work","geometry"
13,133,46.5244391787723,c(8.54068917617084, 8.52244455509985, 47.5280420425062, 47.3413153151547)
13,136,49.5242259576075,c(8.54068917617084, 8.51985744090159, 47.5280420425062, 47.3879527146257)
13,140,49.3768240236724,c(8.54068917617084, 8.48135602341335, 47.5280420425062, 47.381954123625)
13,142,45.2258994879771,c(8.54068917617084, 8.52768906872976, 47.5280420425062, 47.4197749910131)
22,133,45.7974102961808,c(8.58527764354342, 8.52244455509985, 47.4580203108637, 47.3413153151547)
22,136,48.7503195490559,c(8.58527764354342, 8.51985744090159, 47.4580203108637, 47.3879527146257)
22,140,48.6052212220499,c(8.58527764354342, 8.48135602341335, 47.4580203108637, 47.381954123625)
25,133,47.2394603273639,c(8.57193373621414, 8.52244455509985, 47.4301644354449, 47.3413153151547)
25,136,50.2853491903702,c(8.57193373621414, 8.51985744090159, 47.4301644354449, 47.3879527146257)
25,140,50.1356822394562,c(8.57193373621414, 8.48135602341335, 47.4301644354449, 47.381954123625)
25,142,45.920962847753,c(8.57193373621414, 8.52768906872976, 47.4301644354449, 47.4197749910131)
58,136,45.093547250561,c(8.58481544227707, 8.51985744090159, 47.2486708349687, 47.3879527146257)
58,142,45.493908616413,c(8.58481544227707, 8.52768906872976, 47.2486708349687, 47.4197749910131)
65,142,45.2125896375432,c(8.65210489542268, 8.52768906872976, 47.2249153856882, 47.4197749910131)
82,132,47.9290802011691,c(8.61720851971125, 8.54183019937935, 47.3905301862693, 47.3726434224703)
82,133,56.5472873538265,c(8.61720851971125, 8.52244455509985, 47.3905301862693, 47.3413153151547)
82,134,50.8757796100085,c(8.61720851971125, 8.5066674649131, 47.3905301862693, 47.3596795876445)
82,135,47.5400056797632,c(8.61720851971125, 8.51938237425147, 47.3905301862693, 47.3797259443259)
82,136,59.0211931938079,c(8.61720851971125, 8.51985744090159, 47.3905301862693, 47.3879527146257)
82,139,45.0109849739844,c(8.61720851971125, 8.56323872516498, 47.3905301862693, 47.3552814373878)
82,140,58.8455251005073,c(8.61720851971125, 8.48135602341335, 47.3905301862693, 47.381954123625)
82,142,54.9690003945719,c(8.61720851971125, 8.52768906872976, 47.3905301862693, 47.4197749910131)
89,132,49.8816307801142,c(8.72159076917151, 8.54183019937935, 47.3531767696679, 47.3726434224703)
89,133,58.8509286070043,c(8.72159076917151, 8.52244455509985, 47.3531767696679, 47.3413153151547)
89,134,52.9483735870955,c(8.72159076917151, 8.5066674649131, 47.3531767696679, 47.3596795876445)
89,135,49.4767059942077,c(8.72159076917151, 8.51938237425147, 47.3531767696679, 47.3797259443259)
89,136,61.4256179262199,c(8.72159076917151, 8.51985744090159, 47.3531767696679, 47.3879527146257)
89,138,47.0260386937771,c(8.72159076917151, 8.5820863155584, 47.3531767696679, 47.3699481593365)
89,139,49.3212620531562,c(8.72159076917151, 8.56323872516498, 47.3531767696679, 47.3552814373878)
89,140,61.2427931333346,c(8.72159076917151, 8.48135602341335, 47.3531767696679, 47.381954123625)
89,142,57.2083456059844,c(8.72159076917151, 8.52768906872976, 47.3531767696679, 47.4197749910131)
95,132,46.4167255490082,c(8.39823711139235, 8.54183019937935, 47.4020034826816, 47.3726434224703)
95,133,45.6470111519458,c(8.39823711139235, 8.52244455509985, 47.4020034826816, 47.3413153151547)
95,134,46.8996795634894,c(8.39823711139235, 8.5066674649131, 47.4020034826816, 47.3596795876445)
95,136,53.8769586955342,c(8.39823711139235, 8.51985744090159, 47.4020034826816, 47.3879527146257)
95,138,46.0381015150274,c(8.39823711139235, 8.5820863155584, 47.4020034826816, 47.3699481593365)
95,139,46.2413785432402,c(8.39823711139235, 8.56323872516498, 47.4020034826816, 47.3552814373878)
95,140,51.5238688283763,c(8.39823711139235, 8.48135602341335, 47.4020034826816, 47.381954123625)
95,142,52.4116207450551,c(8.39823711139235, 8.52768906872976, 47.4020034826816, 47.4197749910131)
99,136,47.4830716006659,c(8.44884910530675, 8.51985744090159, 47.3949806384095, 47.3879527146257)
99,142,47.1564506371735,c(8.44884910530675, 8.52768906872976, 47.3949806384095, 47.4197749910131)
133,132,49.0083249283846,c(8.52244455509985, 8.54183019937935, 47.3413153151547, 47.3726434224703)
133,133,45.6513025814405,c(8.52244455509985, 8.52244455509985, 47.3413153151547, 47.3413153151547)
133,134,48.9561192527498,c(8.52244455509985, 8.5066674649131, 47.3413153151547, 47.3596795876445)
133,135,48.0879553746324,c(8.52244455509985, 8.51938237425147, 47.3413153151547, 47.3797259443259)
133,136,61.7631481630641,c(8.52244455509985, 8.51985744090159, 47.3413153151547, 47.3879527146257)
133,138,49.6550742769736,c(8.52244455509985, 8.5820863155584, 47.3413153151547, 47.3699481593365)
133,139,48.268953713377,c(8.52244455509985, 8.56323872516498, 47.3413153151547, 47.3552814373878)
133,140,59.4997810568441,c(8.52244455509985, 8.48135602341335, 47.3413153151547, 47.381954123625)
133,142,62.3115104791944,c(8.52244455509985, 8.52768906872976, 47.3413153151547, 47.4197749910131)
134,28,46.6747721294703,c(8.5066674649131, 8.59489811559781, 47.3596795876445, 47.4173766532639)
134,82,50.3776069084888,c(8.5066674649131, 8.61720851971125, 47.3596795876445, 47.3905301862693)
134,89,50.2713111436953,c(8.5066674649131, 8.72159076917151, 47.3596795876445, 47.3531767696679)
134,132,60.3701672582426,c(8.5066674649131, 8.54183019937935, 47.3596795876445, 47.3726434224703)
134,133,68.4544611756599,c(8.5066674649131, 8.52244455509985, 47.3596795876445, 47.3413153151547)
134,134,56.7799079028273,c(8.5066674649131, 8.5066674649131, 47.3596795876445, 47.3596795876445)
134,135,58.2297308117124,c(8.5066674649131, 8.51938237425147, 47.3596795876445, 47.3797259443259)
134,136,74.7890291455395,c(8.5066674649131, 8.51985744090159, 47.3596795876445, 47.3879527146257)
134,137,52.2294355513212,c(8.5066674649131, 8.54614186851807, 47.3596795876445, 47.3928361064162)
134,138,61.2805291892459,c(8.5066674649131, 8.5820863155584, 47.3596795876445, 47.3699481593365)
134,139,59.5698842313247,c(8.5066674649131, 8.56323872516498, 47.3596795876445, 47.3552814373878)
134,140,70.2366624741842,c(8.5066674649131, 8.48135602341335, 47.3596795876445, 47.381954123625)
134,142,75.4530416447888,c(8.5066674649131, 8.52768906872976, 47.3596795876445, 47.4197749910131)
135,132,51.4427260625883,c(8.51938237425147, 8.54183019937935, 47.3797259443259, 47.3726434224703)
135,133,59.3558677856846,c(8.51938237425147, 8.52244455509985, 47.3797259443259, 47.3413153151547)
135,134,51.7921923091476,c(8.51938237425147, 8.5066674649131, 47.3797259443259, 47.3596795876445)
135,135,47.6940787130126,c(8.51938237425147, 8.51938237425147, 47.3797259443259, 47.3797259443259)
135,136,61.442705671928,c(8.51938237425147, 8.51985744090159, 47.3797259443259, 47.3879527146257)
135,138,52.2665758363045,c(8.51938237425147, 8.5820863155584, 47.3797259443259, 47.3699481593365)
135,139,50.8075552326749,c(8.51938237425147, 8.56323872516498, 47.3797259443259, 47.3552814373878)
135,140,60.4513374671014,c(8.51938237425147, 8.48135602341335, 47.3797259443259, 47.381954123625)
135,142,61.9882233982144,c(8.51938237425147, 8.52768906872976, 47.3797259443259, 47.4197749910131)
136,133,45.6736669084676,c(8.51985744090159, 8.52244455509985, 47.3879527146257, 47.3413153151547)
136,140,45.41162023243,c(8.51985744090159, 8.48135602341335, 47.3879527146257, 47.381954123625)
136,142,45.5076122964247,c(8.51985744090159, 8.52768906872976, 47.3879527146257, 47.4197749910131)
137,132,48.7287323805721,c(8.54614186851807, 8.54183019937935, 47.3928361064162, 47.3726434224703)
137,133,60.0788091910915,c(8.54614186851807, 8.52244455509985, 47.3928361064162, 47.3413153151547)
137,134,52.1922964438774,c(8.54614186851807, 8.5066674649131, 47.3928361064162, 47.3596795876445)
137,135,48.7702022039134,c(8.54614186851807, 8.51938237425147, 47.3928361064162, 47.3797259443259)
137,136,61.3000456200008,c(8.54614186851807, 8.51985744090159, 47.3928361064162, 47.3879527146257)
137,138,47.146188751534,c(8.54614186851807, 8.5820863155584, 47.3928361064162, 47.3699481593365)
137,139,47.509693141481,c(8.54614186851807, 8.56323872516498, 47.3928361064162, 47.3552814373878)
137,140,61.1175951320733,c(8.54614186851807, 8.48135602341335, 47.3928361064162, 47.381954123625)
137,142,57.4377406286407,c(8.54614186851807, 8.52768906872976, 47.3928361064162, 47.4197749910131)
138,133,53.9281701112423,c(8.5820863155584, 8.52244455509985, 47.3699481593365, 47.3413153151547)
138,134,47.9120295278893,c(8.5820863155584, 8.5066674649131, 47.3699481593365, 47.3596795876445)
138,135,45.998902803793,c(8.5820863155584, 8.51938237425147, 47.3699481593365, 47.3797259443259)
138,136,57.4397870065279,c(8.5820863155584, 8.51985744090159, 47.3699481593365, 47.3879527146257)
138,140,56.9149721666598,c(8.5820863155584, 8.48135602341335, 47.3699481593365, 47.381954123625)
138,142,54.9712198188536,c(8.5820863155584, 8.52768906872976, 47.3699481593365, 47.4197749910131)
140,28,47.4085177929989,c(8.48135602341335, 8.59489811559781, 47.381954123625, 47.4173766532639)
140,82,51.169562581931,c(8.48135602341335, 8.61720851971125, 47.381954123625, 47.3905301862693)
140,89,51.0615958030379,c(8.48135602341335, 8.72159076917151, 47.381954123625, 47.3531767696679)
140,132,62.9783374604296,c(8.48135602341335, 8.54183019937935, 47.381954123625, 47.3726434224703)
140,133,70.7600316853198,c(8.48135602341335, 8.52244455509985, 47.381954123625, 47.3413153151547)
140,134,62.4004049755715,c(8.48135602341335, 8.5066674649131, 47.381954123625, 47.3596795876445)
140,135,60.5068913827578,c(8.48135602341335, 8.51938237425147, 47.381954123625, 47.3797259443259)
140,136,75.9647419262137,c(8.48135602341335, 8.51985744090159, 47.381954123625, 47.3879527146257)
140,137,53.169710090178,c(8.48135602341335, 8.54614186851807, 47.381954123625, 47.3928361064162)
140,138,64.1624521184497,c(8.48135602341335, 8.5820863155584, 47.381954123625, 47.3699481593365)
140,139,62.371358349438,c(8.48135602341335, 8.56323872516498, 47.381954123625, 47.3552814373878)
140,140,66.4574555845475,c(8.48135602341335, 8.48135602341335, 47.381954123625, 47.381954123625)
140,142,76.6391929576542,c(8.48135602341335, 8.52768906872976, 47.381954123625, 47.4197749910131)
141,132,51.7865400798697,c(8.5026116943982, 8.54183019937935, 47.4056637107254, 47.3726434224703)
141,133,60.5526719260302,c(8.5026116943982, 8.52244455509985, 47.4056637107254, 47.3413153151547)
141,134,54.3743549442936,c(8.5026116943982, 8.5066674649131, 47.4056637107254, 47.3596795876445)
141,135,50.8091896529278,c(8.5026116943982, 8.51938237425147, 47.4056637107254, 47.3797259443259)
141,136,63.0799040482166,c(8.5026116943982, 8.51985744090159, 47.4056637107254, 47.3879527146257)
141,138,50.8726433693521,c(8.5026116943982, 8.5820863155584, 47.4056637107254, 47.3699481593365)
141,139,50.7027704627303,c(8.5026116943982, 8.56323872516498, 47.4056637107254, 47.3552814373878)
141,140,60.294225448174,c(8.5026116943982, 8.48135602341335, 47.4056637107254, 47.381954123625)
141,142,57.1597833914905,c(8.5026116943982, 8.52768906872976, 47.4056637107254, 47.4197749910131)
142,28,51.9904756596616,c(8.52768906872976, 8.59489811559781, 47.4197749910131, 47.4173766532639)
142,82,56.2856929941439,c(8.52768906872976, 8.61720851971125, 47.4197749910131, 47.3905301862693)
142,89,56.1637358156633,c(8.52768906872976, 8.72159076917151, 47.4197749910131, 47.3531767696679)
142,95,48.5093090415107,c(8.52768906872976, 8.39823711139235, 47.4197749910131, 47.4020034826816)
142,99,51.4825559988221,c(8.52768906872976, 8.44884910530675, 47.4197749910131, 47.3949806384095)
142,105,55.0048606594937,c(8.52768906872976, 8.77098856356582, 47.4197749910131, 47.1959224280949)
142,132,74.5960502281797,c(8.52768906872976, 8.54183019937935, 47.4197749910131, 47.3726434224703)
142,133,86.3371763286779,c(8.52768906872976, 8.52244455509985, 47.4197749910131, 47.3413153151547)
142,134,78.5191081437721,c(8.52768906872976, 8.5066674649131, 47.4197749910131, 47.3596795876445)
142,135,73.3708429650646,c(8.52768906872976, 8.51938237425147, 47.4197749910131, 47.3797259443259)
142,136,91.0903276747556,c(8.52768906872976, 8.51985744090159, 47.4197749910131, 47.3879527146257)
142,137,59.2136979421951,c(8.52768906872976, 8.54614186851807, 47.4197749910131, 47.3928361064162)
142,138,73.193706417427,c(8.52768906872976, 8.5820863155584, 47.4197749910131, 47.3699481593365)
142,139,73.7580410526651,c(8.52768906872976, 8.56323872516498, 47.4197749910131, 47.3552814373878)
142,140,90.8192107425718,c(8.52768906872976, 8.48135602341335, 47.4197749910131, 47.381954123625)
142,141,46.6719605264756,c(8.52768906872976, 8.5026116943982, 47.4197749910131, 47.4056637107254)
142,142,78.1365981191714,c(8.52768906872976, 8.52768906872976, 47.4197749910131, 47.4197749910131)
143,132,46.0089481065698,c(8.57469045130253, 8.54183019937935, 47.4028807745905, 47.3726434224703)
143,133,56.3960828142602,c(8.57469045130253, 8.52244455509985, 47.4028807745905, 47.3413153151547)
143,134,48.8375971606985,c(8.57469045130253, 8.5066674649131, 47.4028807745905, 47.3596795876445)
143,135,45.635460680364,c(8.57469045130253, 8.51938237425147, 47.4028807745905, 47.3797259443259)
143,136,56.6566894836718,c(8.57469045130253, 8.51985744090159, 47.4028807745905, 47.3879527146257)
143,139,45.4920853637893,c(8.57469045130253, 8.56323872516498, 47.4028807745905, 47.3552814373878)
143,140,56.4880591938404,c(8.57469045130253, 8.48135602341335, 47.4028807745905, 47.381954123625)
143,142,53.6757189988649,c(8.57469045130253, 8.52768906872976, 47.4028807745905, 47.4197749910131)
